State Name,Total Population,White Alone,Black or African American Alone,Hispanic or Latino,Median Household Income,Median Housing Value,Median Gross Rent,Median Age,Median Housing Construction Year,Total Employment,Below Poverty Level,Male Population,Female Population,Housing Units,Vacant Housing Units,Owner-Occupied Housing Units,Renter-Occupied Housing Units,State Code,Year
South Carolina,4961119.0,3342552.0,1337644.0,272791.0,49501.0,153900.0,841.0,39.1,1987.0,31495.0,735960.0,2405343.0,2555776.0,2236262.0,358375.0,1288871.0,589016.0,45,2016
South Carolina,5024369.0,3380219.0,1357385.0,285990.0,50570.0,161800.0,848.0,39.4,1988.0,31591.0,751907.0,2436902.0,2587467.0,2284820.0,379720.0,1309670.0,595430.0,45,2017
South Carolina,5084127.0,3407706.0,1353599.0,294502.0,52306.0,170800.0,892.0,39.7,1988.0,32528.0,755215.0,2468707.0,2615420.0,2318291.0,390300.0,1335486.0,592505.0,45,2018
South Carolina,5148714.0,3434467.0,1362917.0,298478.0,56227.0,179800.0,922.0,39.9,1989.0,35709.0,692744.0,2485001.0,2663713.0,2351364.0,375449.0,1388492.0,587423.0,45,2019
South Carolina,5169709.5,3367761.0,1331313.0,313951.0,57772.5,196650.0,949.0,40.05,1990.0,37105.0,717198.0,2503345.0,2666364.5,2373660.5,360717.0,1429894.0,583049.5,45,2020
South Carolina,5190705.0,3301055.0,1299709.0,329424.0,59318.0,213500.0,976.0,40.2,1991.0,38501.0,741652.0,2521689.0,2669016.0,2395957.0,345985.0,1471296.0,578676.0,45,2021
South Carolina,5282634.0,3361662.0,1325020.0,343783.0,64115.0,254600.0,1084.0,40.5,1992.0,40964.0,717348.0,2569909.0,2712725.0,2446680.0,310600.0,1538550.0,597530.0,45,2022
South Dakota,746033.0,656165.0,6166.0,14140.0,40310.0,101700.0,500.0,37.0,1971.0,24814.0,101286.0,368834.0,377199.0,347931.0,37600.0,214246.0,96085.0,46,2005
South Dakota,781919.0,681785.0,5262.0,15544.0,42791.0,112600.0,522.0,37.3,1971.0,25922.0,102184.0,392394.0,389525.0,352289.0,39812.0,216212.0,96265.0,46,2006
South Dakota,796215.0,695699.0,8679.0,16532.0,43424.0,118700.0,526.0,37.1,1972.0,26031.0,100699.0,397797.0,398418.0,356264.0,43352.0,213029.0,99883.0,46,2007
South Dakota,804194.0,700446.0,7595.0,18945.0,46032.0,126200.0,569.0,37.6,1972.0,27870.0,96490.0,401590.0,402604.0,361455.0,41529.0,221395.0,98531.0,46,2008
South Dakota,812383.0,701305.0,8530.0,20107.0,45043.0,126200.0,562.0,36.8,1972.0,27190.0,111305.0,404042.0,408341.0,364691.0,48053.0,215033.0,101605.0,46,2009
South Dakota,816463.0,701880.0,10743.0,20467.0,45904.0,129700.0,591.0,37.3,1974.0,28118.0,113760.0,411170.0,405293.0,364031.0,45076.0,216821.0,102134.0,46,2010
South Dakota,824082.0,707944.0,9517.0,22899.0,48321.0,131400.0,612.0,37.1,1974.0,29953.0,110681.0,410505.0,413577.0,366521.0,43306.0,221382.0,101833.0,46,2011
South Dakota,833354.0,711562.0,13055.0,24769.0,48362.0,134300.0,651.0,36.7,1974.0,30321.0,107846.0,417803.0,415551.0,368247.0,44482.0,217200.0,106565.0,46,2012
South Dakota,844877.0,719112.0,13001.0,27186.0,48947.0,138400.0,637.0,36.6,1975.0,30027.0,115454.0,424160.0,420717.0,370207.0,38801.0,222809.0,108597.0,46,2013
South Dakota,853175.0,724768.0,14830.0,28719.0,50979.0,142300.0,647.0,36.6,1975.0,31090.0,116843.0,427381.0,425794.0,376347.0,41872.0,228010.0,106465.0,46,2014
South Dakota,858469.0,725937.0,13172.0,30079.0,53017.0,152800.0,675.0,36.9,1976.0,31640.0,114071.0,431540.0,426929.0,380307.0,40870.0,231452.0,107985.0,46,2015
South Dakota,865454.0,732939.0,14524.0,32227.0,54467.0,160700.0,706.0,36.8,1976.0,32847.0,110962.0,435668.0,429786.0,383827.0,49824.0,224459.0,109544.0,46,2016
South Dakota,869666.0,736581.0,16987.0,31278.0,56521.0,167600.0,722.0,36.9,1976.0,33420.0,109099.0,438429.0,431237.0,392650.0,48390.0,233092.0,111168.0,46,2017
South Dakota,882235.0,740870.0,19057.0,33983.0,56274.0,171500.0,734.0,37.2,1977.0,35073.0,111626.0,445271.0,436964.0,397506.0,52057.0,234487.0,110962.0,46,2018
South Dakota,884659.0,743764.0,20866.0,33018.0,59533.0,185000.0,769.0,37.7,1978.0,36323.0,101946.0,449458.0,435201.0,401749.0,47950.0,239931.0,113868.0,46,2019
South Dakota,890017.5,733243.5,19338.0,35401.5,62838.0,202450.0,799.5,37.650000000000006,1978.5,38298.0,104247.0,450704.0,439313.5,401218.5,45875.5,243780.5,111562.5,46,2020
South Dakota,895376.0,722723.0,17810.0,37785.0,66143.0,219900.0,830.0,37.6,1979.0,40273.0,106548.0,451950.0,443426.0,400688.0,43801.0,247630.0,109257.0,46,2021
South Dakota,909824.0,735501.0,18098.0,42430.0,69728.0,245000.0,866.0,38.5,1982.0,43167.0,109889.0,462457.0,447367.0,408009.0,39709.0,256326.0,111974.0,46,2022
Tennessee,5810590.0,4625715.0,954287.0,172704.0,38874.0,114000.0,583.0,37.3,1978.0,26966.0,899717.0,2837860.0,2972730.0,2637441.0,271311.0,1638837.0,727293.0,47,2005
Tennessee,6038803.0,4781578.0,1011726.0,187747.0,40315.0,123100.0,613.0,37.2,1979.0,27309.0,952256.0,2950108.0,3088695.0,2681320.0,306197.0,1660152.0,714971.0,47,2006
Tennessee,6156719.0,4868752.0,1029129.0,211552.0,42367.0,130800.0,634.0,37.5,1979.0,28292.0,953865.0,3006762.0,3149957.0,2724929.0,317164.0,1683930.0,723835.0,47,2007
Tennessee,6214888.0,4936962.0,1015527.0,227897.0,43614.0,138600.0,660.0,37.7,1980.0,29277.0,938077.0,3026666.0,3188222.0,2758261.0,323578.0,1700137.0,734546.0,47,2008
Tennessee,6296254.0,4981348.0,1039226.0,257770.0,41725.0,137300.0,682.0,37.7,1980.0,28662.0,1052144.0,3073108.0,3223146.0,2780788.0,333722.0,1692157.0,754909.0,47,2009
Tennessee,6356897.0,4982270.0,1066253.0,287505.0,41461.0,139000.0,697.0,38.0,1981.0,29331.0,1095466.0,3095030.0,3261867.0,2815087.0,374424.0,1662768.0,777895.0,47,2010
Tennessee,6403353.0,4990068.0,1071463.0,296307.0,41693.0,138300.0,715.0,38.3,1981.0,29621.0,1142299.0,3118951.0,3284402.0,2829125.0,361697.0,1660076.0,807352.0,47,2011
Tennessee,6456243.0,5036564.0,1091759.0,307758.0,42764.0,137800.0,730.0,38.2,1981.0,30297.0,1129330.0,3144756.0,3311487.0,2834808.0,354718.0,1654001.0,826089.0,47,2012
Tennessee,6495978.0,5060129.0,1102455.0,309224.0,44297.0,140300.0,748.0,38.5,1982.0,30462.0,1126772.0,3174148.0,3321830.0,2840998.0,350749.0,1652976.0,837273.0,47,2013
Tennessee,6549352.0,5084404.0,1105318.0,322339.0,44361.0,142900.0,770.0,38.6,1981.0,30346.0,1171307.0,3190199.0,3359153.0,2869419.0,359754.0,1659797.0,849868.0,47,2014
Tennessee,6600299.0,5129336.0,1110412.0,333460.0,47275.0,150600.0,785.0,38.7,1982.0,30974.0,1077900.0,3214689.0,3385610.0,2892407.0,362147.0,1665498.0,864762.0,47,2015
Tennessee,6651194.0,5177478.0,1114434.0,347442.0,48547.0,157700.0,806.0,38.6,1983.0,31612.0,1023177.0,3247058.0,3404136.0,2919698.0,363366.0,1664018.0,892314.0,47,2016
Tennessee,6715984.0,5221591.0,1122675.0,361203.0,51340.0,167500.0,833.0,38.6,1984.0,32409.0,980284.0,3272135.0,3443849.0,2958799.0,370144.0,1693790.0,894865.0,47,2017
Tennessee,6770010.0,5235588.0,1137801.0,372901.0,52375.0,177500.0,861.0,38.9,1984.0,34214.0,1011016.0,3302191.0,3467819.0,2992412.0,389272.0,1723984.0,879156.0,47,2018
Tennessee,6829174.0,5272910.0,1141304.0,389127.0,56071.0,191900.0,904.0,39.0,1985.0,35589.0,922176.0,3329115.0,3500059.0,3028437.0,373700.0,1765720.0,889017.0,47,2019
Tennessee,6902196.0,5185135.0,1110465.5,404759.0,57883.0,213550.0,942.5,39.1,1985.5,37412.5,924881.5,3371148.0,3531048.0,3058214.5,345648.5,1817383.0,895183.0,47,2020
Tennessee,6975218.0,5097360.0,1079627.0,420391.0,59695.0,235200.0,981.0,39.2,1986.0,39236.0,927587.0,3413181.0,3562037.0,3087992.0,317597.0,1869046.0,901349.0,47,2021
Tennessee,7051339.0,5150306.0,1098360.0,442629.0,65254.0,284800.0,1096.0,39.2,1987.0,41920.0,915683.0,3462618.0,3588721.0,3144583.0,297899.0,1914030.0,932654.0,47,2022
Texas,22270165.0,16021256.0,2442350.0,7903079.0,42139.0,106000.0,671.0,33.2,1980.0,27184.0,3905148.0,10997086.0,11273079.0,9026011.0,1047916.0,5162604.0,2815491.0,48,2005
Texas,23507783.0,16405937.0,2718515.0,8385118.0,44922.0,114000.0,711.0,33.1,1980.0,27622.0,3868689.0,11705673.0,11802110.0,9224920.0,1115532.0,5291045.0,2818343.0,48,2006
Texas,23904380.0,16804155.0,2757554.0,8600385.0,47548.0,120900.0,734.0,33.2,1981.0,29683.0,3791183.0,11915131.0,11989249.0,9433119.0,1189097.0,5373524.0,2870498.0,48,2007
Texas,24326974.0,17971317.0,2780252.0,8870472.0,50043.0,126800.0,768.0,33.2,1981.0,30539.0,3760431.0,12147242.0,12179732.0,9599073.0,1176824.0,5465854.0,2956395.0,48,2008
Texas,24782302.0,18277105.0,2856747.0,9149688.0,48259.0,125800.0,788.0,33.1,1982.0,29371.0,4150242.0,12366201.0,12416101.0,9724258.0,1196320.0,5430700.0,3097238.0,48,2009
Texas,25257114.0,18716520.0,2970243.0,9533880.0,48615.0,128100.0,801.0,33.6,1983.0,30557.0,4414481.0,12531720.0,12725394.0,9996209.0,1257545.0,5555903.0,3182761.0,48,2010
Texas,25674681.0,19149157.0,3011795.0,9791628.0,49392.0,127700.0,813.0,33.7,1984.0,31116.0,4628758.0,12741162.0,12933519.0,10099242.0,1248872.0,5568300.0,3282070.0,48,2011
Texas,26059203.0,19546170.0,3099425.0,9960910.0,50740.0,129200.0,831.0,33.9,1984.0,31401.0,4562352.0,12945218.0,13113985.0,10154835.0,1183876.0,5586856.0,3384103.0,48,2012
Texas,26448193.0,19840367.0,3142866.0,10154405.0,51704.0,132000.0,857.0,34.0,1984.0,31665.0,4530039.0,13145494.0,13302699.0,10256203.0,1145350.0,5634317.0,3476536.0,48,2013
Texas,26956958.0,20265860.0,3234898.0,10408238.0,53035.0,139600.0,896.0,34.3,1985.0,32027.0,4523708.0,13384317.0,13572641.0,10426760.0,1149563.0,5674241.0,3602956.0,48,2014
Texas,27469114.0,20587917.0,3298173.0,10672216.0,55653.0,152000.0,932.0,34.4,1986.0,33001.0,4255517.0,13625413.0,13843701.0,10588236.0,1166824.0,5752826.0,3668586.0,48,2015
Texas,27862596.0,20702709.0,3362283.0,10883279.0,56565.0,161500.0,956.0,34.5,1986.0,33709.0,4261337.0,13830953.0,14031643.0,10754268.0,1218656.0,5825471.0,3710141.0,48,2016
Texas,28304596.0,20929140.0,3423231.0,11158751.0,59206.0,172200.0,987.0,34.7,1987.0,35660.0,4076905.0,14062701.0,14241895.0,10933375.0,1309501.0,5964183.0,3659691.0,48,2017
Texas,28701845.0,21099066.0,3527027.0,11368844.0,60629.0,186000.0,1046.0,34.9,1987.0,36410.0,4180675.0,14250184.0,14451661.0,11101498.0,1325415.0,6034082.0,3742001.0,48,2018
Texas,28995881.0,21273326.0,3553922.0,11524842.0,64034.0,200400.0,1091.0,35.1,1988.0,37244.0,3865010.0,14385762.0,14610119.0,11283892.0,1298766.0,6179278.0,3805848.0,48,2019
Texas,29261911.0,17701538.0,3539668.5,11691114.5,65498.5,218900.0,1129.0,35.3,1989.0,39150.5,3993774.0,14562386.5,14699524.5,11575856.0,1185169.5,6470140.0,3920546.5,48,2020
Texas,29527941.0,14129750.0,3525415.0,11857387.0,66963.0,237400.0,1167.0,35.5,1990.0,41057.0,4122538.0,14739011.0,14788930.0,11867820.0,1071573.0,6761002.0,4035245.0,48,2021
Texas,30029572.0,14293026.0,3620288.0,12070642.0,72284.0,275400.0,1290.0,35.6,1992.0,43951.0,4113641.0,15021141.0,15008431.0,12135376.0,1047668.0,6926616.0,4161092.0,48,2022
Utah,2427350.0,2178777.0,18325.0,264084.0,47934.0,167200.0,665.0,28.5,1979.0,25767.0,246047.0,1215268.0,1212082.0,873097.0,81168.0,558769.0,233160.0,49,2005
Utah,2550063.0,2271604.0,22742.0,286113.0,51309.0,188500.0,697.0,28.4,1980.0,26354.0,265432.0,1282354.0,1267709.0,901322.0,87294.0,585929.0,228099.0,49,2006
Utah,2645330.0,2381687.0,25465.0,306514.0,55109.0,218700.0,733.0,28.4,1980.0,27664.0,251084.0,1334664.0,1310666.0,925295.0,89975.0,599201.0,236119.0,49,2007
Utah,2736424.0,2489521.0,30001.0,329068.0,56633.0,236000.0,784.0,28.7,1982.0,29119.0,257649.0,1379910.0,1356514.0,944475.0,90231.0,612671.0,241573.0,49,2008
Utah,2784572.0,2487925.0,32388.0,343167.0,55117.0,224700.0,793.0,28.9,1982.0,28555.0,316217.0,1403669.0,1380903.0,952860.0,89738.0,617106.0,246016.0,49,2009
Utah,2776469.0,2466280.0,28701.0,361956.0,54744.0,217200.0,796.0,29.2,1984.0,29946.0,359242.0,1397849.0,1378620.0,981821.0,101796.0,615142.0,264883.0,49,2010
Utah,2817222.0,2486869.0,32524.0,372913.0,55869.0,207500.0,822.0,29.6,1984.0,29969.0,374859.0,1417639.0,1399583.0,993125.0,108872.0,613499.0,270754.0,49,2011
Utah,2855287.0,2514908.0,31797.0,379433.0,57049.0,199700.0,851.0,29.9,1984.0,30047.0,360017.0,1435028.0,1420259.0,996777.0,101086.0,623589.0,272102.0,49,2012
Utah,2900872.0,2534534.0,32754.0,387569.0,59770.0,211400.0,881.0,30.2,1985.0,30802.0,361181.0,1458758.0,1442114.0,1006164.0,106689.0,622572.0,276903.0,49,2013
Utah,2942902.0,2568018.0,33520.0,397100.0,60922.0,223200.0,886.0,30.5,1985.0,30847.0,339900.0,1479527.0,1463375.0,1022593.0,104223.0,635163.0,283207.0,49,2014
Utah,2995919.0,2611340.0,34524.0,409310.0,62912.0,234600.0,925.0,30.6,1986.0,31446.0,331854.0,1506383.0,1489536.0,1038065.0,107085.0,641215.0,289765.0,49,2015
Utah,3051217.0,2633283.0,32800.0,420440.0,65977.0,250300.0,954.0,30.7,1987.0,31799.0,306902.0,1538145.0,1513072.0,1054242.0,111095.0,659266.0,283881.0,49,2016
Utah,3101833.0,2657013.0,37669.0,434290.0,68358.0,275100.0,986.0,31.0,1987.0,32986.0,296557.0,1563433.0,1538400.0,1084685.0,109237.0,681563.0,293885.0,49,2017
Utah,3161105.0,2708195.0,40365.0,450220.0,71414.0,303300.0,1043.0,31.0,1989.0,35687.0,280773.0,1592457.0,1568648.0,1108739.0,109848.0,703983.0,294908.0,49,2018
Utah,3205958.0,2799527.0,36918.0,462054.0,75780.0,330300.0,1098.0,31.2,1989.0,36402.0,281279.0,1610671.0,1595287.0,1133543.0,109688.0,723288.0,300567.0,49,2019
Utah,3271966.5,2723634.0,36450.0,477846.5,77614.5,376000.0,1153.0,31.5,1990.0,38544.0,281476.0,1652720.5,1619246.0,1161848.5,99171.5,745675.0,317002.0,49,2020
Utah,3337975.0,2647741.0,35982.0,493639.0,79449.0,421700.0,1208.0,31.8,1991.0,40686.0,281673.0,1694770.0,1643205.0,1190154.0,88655.0,768062.0,333437.0,49,2021
Utah,3380800.0,2678510.0,37613.0,512086.0,89168.0,499500.0,1372.0,32.1,1992.0,43138.0,273052.0,1716117.0,1664683.0,1228707.0,99047.0,804164.0,325496.0,49,2022
Vermont,602290.0,581874.0,2932.0,5214.0,45686.0,173400.0,683.0,40.7,1970.0,28879.0,68793.0,295893.0,306397.0,307345.0,58520.0,176860.0,71965.0,50,2005
Vermont,623908.0,600529.0,5167.0,6644.0,47665.0,193000.0,716.0,40.6,1969.0,28384.0,62281.0,306596.0,317312.0,309566.0,55758.0,182389.0,71419.0,50,2006
Vermont,621254.0,597245.0,3873.0,8061.0,49907.0,205400.0,756.0,40.6,1971.0,30194.0,60589.0,304942.0,316312.0,311420.0,58840.0,183920.0,68660.0,50,2007
Vermont,621270.0,595770.0,4650.0,7598.0,52104.0,214700.0,797.0,41.5,1971.0,30443.0,63288.0,305282.0,315988.0,312618.0,62632.0,180387.0,69599.0,50,2008
Vermont,621760.0,595344.0,5145.0,9017.0,51618.0,216300.0,829.0,41.5,1971.0,30288.0,68246.0,306311.0,315449.0,314259.0,62523.0,179447.0,72289.0,50,2009
Vermont,625960.0,597325.0,6564.0,9692.0,49406.0,216800.0,823.0,41.5,1972.0,30874.0,76352.0,308172.0,317788.0,322698.0,65776.0,180847.0,76075.0,50,2010
Vermont,626431.0,596253.0,5194.0,9134.0,52776.0,213700.0,849.0,42.0,1973.0,32015.0,69075.0,308393.0,318038.0,324385.0,67027.0,183452.0,73906.0,50,2011
Vermont,626011.0,595252.0,6411.0,9827.0,52977.0,216900.0,860.0,42.4,1973.0,32108.0,71084.0,309184.0,316827.0,324052.0,65532.0,183563.0,74957.0,50,2012
Vermont,626630.0,595148.0,7184.0,9546.0,52578.0,218300.0,865.0,42.5,1973.0,32027.0,74058.0,308672.0,317958.0,323936.0,70702.0,179791.0,73443.0,50,2013
Vermont,626562.0,591853.0,6164.0,10775.0,54166.0,214600.0,917.0,42.8,1973.0,32409.0,73149.0,308516.0,318046.0,325774.0,68545.0,180184.0,77045.0,50,2014
Vermont,626042.0,593056.0,7996.0,10422.0,56990.0,223700.0,923.0,43.1,1973.0,34502.0,61314.0,308552.0,317490.0,326874.0,72009.0,180212.0,74653.0,50,2015
Vermont,624594.0,589379.0,7893.0,12546.0,57677.0,223700.0,925.0,43.1,1975.0,35822.0,71329.0,307874.0,316720.0,329539.0,74688.0,177772.0,77079.0,50,2016
Vermont,623657.0,587265.0,8260.0,11932.0,57513.0,226300.0,950.0,42.6,1974.0,35122.0,67841.0,307810.0,315847.0,335248.0,78619.0,178405.0,78224.0,50,2017
Vermont,626299.0,589337.0,7621.0,12450.0,60782.0,233100.0,969.0,43.1,1974.0,36697.0,66013.0,308118.0,318181.0,337133.0,75760.0,188798.0,72575.0,50,2018
Vermont,623989.0,585117.0,9435.0,12408.0,63001.0,233200.0,980.0,42.8,1975.0,38949.0,60897.0,309164.0,314825.0,339412.0,76645.0,186252.0,76515.0,50,2019
Vermont,634779.5,586629.5,8277.5,12807.0,67716.0,252350.0,1047.5,42.849999999999994,1975.0,40692.5,62308.5,314728.5,320051.0,338079.5,71614.5,191271.5,75193.5,50,2020
Vermont,645570.0,588142.0,7120.0,13206.0,72431.0,271500.0,1115.0,42.9,1975.0,42436.0,63720.0,320293.0,325277.0,336747.0,66584.0,196291.0,73872.0,50,2021
Vermont,647064.0,588046.0,6320.0,14770.0,73991.0,304700.0,1141.0,43.2,1977.0,45692.0,65162.0,320698.0,326366.0,338998.0,61908.0,204089.0,73001.0,50,2022
Virginia,7332608.0,5259281.0,1397192.0,438789.0,54240.0,212300.0,812.0,37.2,1977.0,33149.0,728947.0,3574553.0,3758055.0,3174708.0,285020.0,2012391.0,877297.0,51,2005
Virginia,7642884.0,5413295.0,1496076.0,470871.0,56277.0,244200.0,846.0,36.9,1978.0,33752.0,708568.0,3757523.0,3885361.0,3230821.0,325750.0,2030284.0,874787.0,51,2006
Virginia,7712091.0,5429003.0,1509278.0,500707.0,59562.0,262100.0,892.0,37.0,1978.0,35377.0,742680.0,3788043.0,3924048.0,3273206.0,340972.0,2038098.0,894136.0,51,2007
Virginia,7769089.0,5500412.0,1520432.0,529836.0,61233.0,269600.0,934.0,37.5,1978.0,36017.0,768031.0,3822265.0,3946824.0,3306473.0,345390.0,2034269.0,926814.0,51,2008
Virginia,7882590.0,5552824.0,1542737.0,564239.0,59330.0,252600.0,989.0,37.0,1979.0,35807.0,802578.0,3871773.0,4010817.0,3330481.0,358992.0,2024529.0,946960.0,51,2009
Virginia,8024617.0,5573934.0,1569497.0,630112.0,60674.0,249100.0,1019.0,37.5,1979.0,36787.0,861969.0,3941957.0,4082660.0,3368674.0,375942.0,2025240.0,967492.0,51,2010
Virginia,8096604.0,5615742.0,1581452.0,648793.0,61882.0,243100.0,1062.0,37.6,1980.0,36794.0,905914.0,3978779.0,4117825.0,3387801.0,397151.0,2013595.0,977055.0,51,2011
Virginia,8185867.0,5661067.0,1576258.0,687972.0,61741.0,237800.0,1068.0,37.5,1980.0,36996.0,931805.0,4015045.0,4170822.0,3398389.0,359422.0,2010442.0,1028525.0,51,2012
Virginia,8260405.0,5726886.0,1592426.0,707962.0,62666.0,239300.0,1086.0,37.6,1981.0,37040.0,938733.0,4060533.0,4199872.0,3412577.0,356714.0,2005192.0,1050671.0,51,2013
Virginia,8326289.0,5739681.0,1601449.0,731971.0,64902.0,247800.0,1116.0,37.7,1981.0,38179.0,953395.0,4092671.0,4233618.0,3446585.0,362765.0,2014812.0,1069008.0,51,2014
Virginia,8382993.0,5718051.0,1612831.0,753353.0,66262.0,257800.0,1144.0,37.8,1981.0,38638.0,909346.0,4126326.0,4256667.0,3468952.0,362057.0,2019869.0,1087026.0,51,2015
Virginia,8411808.0,5707035.0,1601868.0,760611.0,68114.0,264000.0,1159.0,38.2,1982.0,40101.0,896440.0,4135485.0,4276323.0,3491185.0,370493.0,2037641.0,1083051.0,51,2016
Virginia,8470020.0,5714699.0,1627641.0,790662.0,71535.0,273400.0,1179.0,38.2,1982.0,41160.0,874483.0,4163754.0,4306266.0,3512917.0,392037.0,2077417.0,1043463.0,51,2017
Virginia,8517685.0,5737580.0,1631512.0,812810.0,72577.0,281700.0,1215.0,38.3,1982.0,41854.0,884647.0,4190738.0,4326947.0,3538985.0,363461.0,2093205.0,1082319.0,51,2018
Virginia,8535519.0,5714646.0,1659908.0,828154.0,76456.0,288800.0,1254.0,38.5,1983.0,42332.0,822775.0,4201799.0,4333720.0,3562258.0,370411.0,2110713.0,1081134.0,51,2019
Virginia,8588896.5,5482879.0,1623870.5,853752.0,78709.5,309700.0,1292.5,38.65,1983.5,45098.5,838460.0,4237865.0,4351031.5,3607293.5,345639.5,2181441.5,1080212.5,51,2020
Virginia,8642274.0,5251112.0,1587833.0,879350.0,80963.0,330600.0,1331.0,38.8,1984.0,47865.0,854145.0,4273931.0,4368343.0,3652329.0,320868.0,2252170.0,1079291.0,51,2021
Virginia,8683619.0,5226121.0,1620131.0,905750.0,85873.0,365700.0,1441.0,39.0,1984.0,51477.0,891390.0,4299314.0,4384305.0,3685233.0,304626.0,2278062.0,1102545.0,51,2022
Washington,6146338.0,4988017.0,202286.0,541722.0,49262.0,227700.0,741.0,36.7,1977.0,31756.0,729470.0,3052792.0,3093546.0,2651645.0,201171.0,1584549.0,865925.0,53,2005
Washington,6395798.0,5148130.0,217868.0,580027.0,52583.0,267600.0,779.0,36.7,1977.0,32368.0,736963.0,3184373.0,3211425.0,2699658.0,227746.0,1620052.0,851860.0,53,2006
Washington,6468424.0,5219137.0,217876.0,610006.0,55591.0,300800.0,816.0,37.1,1977.0,35015.0,725172.0,3226432.0,3241992.0,2744324.0,242815.0,1652733.0,848776.0,53,2007
Washington,6549224.0,5264309.0,219519.0,643684.0,58078.0,308100.0,874.0,37.3,1978.0,35733.0,728323.0,3267498.0,3281726.0,2791765.0,244102.0,1663174.0,884489.0,53,2008
Washington,6664195.0,5342426.0,229534.0,687364.0,56548.0,287200.0,911.0,36.9,1978.0,35416.0,804237.0,3328548.0,3335647.0,2814297.0,255009.0,1645662.0,913626.0,53,2009
Washington,6744496.0,5308097.0,239112.0,760434.0,55631.0,271800.0,908.0,37.2,1979.0,35678.0,888718.0,3358423.0,3386073.0,2888594.0,281731.0,1644939.0,961924.0,53,2010
Washington,6830038.0,5357161.0,239665.0,789060.0,56835.0,256300.0,930.0,37.3,1980.0,36160.0,929258.0,3408061.0,3421977.0,2907605.0,274984.0,1653712.0,978909.0,53,2011
Washington,6897012.0,5402912.0,248631.0,807596.0,57573.0,243000.0,954.0,37.5,1980.0,36086.0,915278.0,3441429.0,3455583.0,2914775.0,277958.0,1643637.0,993180.0,53,2012
Washington,6971406.0,5439705.0,259337.0,831976.0,58405.0,250800.0,989.0,37.4,1980.0,36861.0,967282.0,3475830.0,3495576.0,2928300.0,283743.0,1638028.0,1006529.0,53,2013
Washington,7061530.0,5484997.0,251336.0,858778.0,61366.0,266200.0,1032.0,37.5,1980.0,37055.0,913619.0,3529597.0,3531933.0,2963293.0,283692.0,1654620.0,1024981.0,53,2014
Washington,7170351.0,5513655.0,262552.0,886419.0,64129.0,284000.0,1080.0,37.5,1981.0,38930.0,857801.0,3585221.0,3585130.0,2991584.0,263011.0,1703269.0,1025304.0,53,2015
Washington,7288000.0,5516602.0,266977.0,906451.0,67106.0,306400.0,1135.0,37.7,1981.0,40537.0,805691.0,3639726.0,3648274.0,3025802.0,257726.0,1729320.0,1038756.0,53,2016
Washington,7405743.0,5582361.0,271584.0,940792.0,70979.0,339000.0,1216.0,37.7,1981.0,41867.0,802159.0,3698615.0,3707128.0,3103263.0,262886.0,1783549.0,1056828.0,53,2017
Washington,7535591.0,5633263.0,291808.0,970353.0,74073.0,373100.0,1316.0,37.7,1983.0,42863.0,759013.0,3766859.0,3768732.0,3148084.0,252509.0,1818988.0,1076587.0,53,2018
Washington,7614893.0,5651091.0,305924.0,991723.0,78687.0,387600.0,1359.0,37.9,1983.0,45896.0,730240.0,3807572.0,3807321.0,3195098.0,262621.0,1849692.0,1082785.0,53,2019
Washington,7676792.5,5395269.5,307354.5,1025439.5,81467.0,436650.0,1421.5,38.05,1984.0,48535.0,742277.5,3852446.0,3824346.5,3226119.0,248753.0,1891796.5,1085569.5,53,2020
Washington,7738692.0,5139448.0,308785.0,1059156.0,84247.0,485700.0,1484.0,38.2,1985.0,51174.0,754315.0,3897320.0,3841372.0,3257140.0,234885.0,1933901.0,1088354.0,53,2021
Washington,7785786.0,5129500.0,309488.0,1093313.0,91306.0,569500.0,1630.0,38.4,1985.0,54910.0,763469.0,3930411.0,3855375.0,3313479.0,233526.0,1976259.0,1103694.0,53,2022
West Virginia,1771750.0,1682489.0,54270.0,10139.0,33452.0,84400.0,483.0,40.7,1970.0,25259.0,317240.0,866032.0,905718.0,872203.0,131501.0,558289.0,182413.0,54,2005
West Virginia,1818470.0,1721098.0,58693.0,14383.0,35059.0,89700.0,499.0,40.7,1970.0,25624.0,307020.0,890990.0,927480.0,877587.0,134523.0,554791.0,188273.0,54,2006
West Virginia,1812035.0,1710622.0,62397.0,19200.0,37060.0,96000.0,525.0,40.4,1971.0,26704.0,298172.0,888822.0,923213.0,882631.0,148782.0,549401.0,184448.0,54,2007
West Virginia,1814468.0,1712086.0,61759.0,20398.0,37989.0,95900.0,528.0,40.6,1971.0,26812.0,300670.0,888173.0,926295.0,886419.0,136833.0,552651.0,196935.0,54,2008
West Virginia,1819777.0,1715221.0,56331.0,21581.0,37435.0,94500.0,552.0,40.8,1970.0,27375.0,313419.0,893302.0,926475.0,893766.0,145249.0,551063.0,197454.0,54,2009
West Virginia,1853973.0,1740520.0,57509.0,22018.0,38218.0,95100.0,571.0,41.2,1973.0,28044.0,326507.0,913160.0,940813.0,882213.0,140273.0,553429.0,188511.0,54,2010
West Virginia,1855364.0,1741915.0,56178.0,21302.0,38482.0,99300.0,599.0,41.4,1973.0,28530.0,334885.0,914474.0,940890.0,881821.0,146413.0,531392.0,204016.0,54,2011
